dataset_type,category,label,risk,subject,message,contains_url,contains_phone,contains_email,contains_upi,contains_money,contains_otp,contains_urgency,contains_kyc,contains_reward,contains_social_engineering,contains_qr,contains_job_keywords,contains_salary,contains_registration_fee,contains_bank_name,contains_deadline,contains_telegram,contains_apk_link,contains_crypto,contains_refund,contains_collect_request,trust_score,risk_level
email,kyc_scam,kyc_scam,HIGH,PAN Verification Required,"
Dear User,

Your PAN verification is pending.

Submit details immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,courier_scam,courier_scam,HIGH,Courier Address Verification,"
Verify your address.

https://reward-center.xyz

Failure will return your parcel.
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,reward_scam,reward_scam,HIGH,Exclusive Cashback,"
Limited Time Offer.

Claim cashback before it expires.

https://upi-security-alert.in
",1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,45,MEDIUM
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Capgemini,"
Congratulations.

You have been shortlisted.

Deposit ₹25,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,business_email_compromise,business_email_compromise,CRITICAL,Confidential Transfer,"
I am in an important meeting.

Transfer ₹1,500 immediately.

Do not discuss this with anyone.

CEO
",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,SAFE
email,banking_phishing,phishing,HIGH,Net Banking Disabled,"
Dear Customer,

Net Banking has been disabled.

Restore access immediately.

https://account-safe.co
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Debit Card Blocked,"
Dear Customer,

Your Debit Card has been blocked.

Update your banking information now.

https://secure-login-now.in

Ignore this message and your account
will remain inaccessible.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Reliance Jio,"
Congratulations.

You have been shortlisted.

Deposit ₹50,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹1,500.

Claim reward immediately.

https://verify-bank-now.com
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,45,MEDIUM
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹999.

Claim reward immediately.

https://kyc-update.live
",1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹60,000/month.

Registration Fee:

₹1,500

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹499 has been processed successfully.

Reference Bank:
Yes Bank

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://sbi.co.in

Thank you.

Bank of Baroda
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,legitimate,legitimate,SAFE,Welcome to IDFC FIRST Bank,"
Dear Customer,

Welcome to Union Bank of India.

Your account has been successfully activated.

You can now access Internet Banking and Mobile Banking services.

Thank you for choosing Canara Bank.

Regards,
Customer Care
IDFC FIRST Bank
",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85,SAFE
email,courier_scam,courier_scam,HIGH,Package Held At Warehouse,"
Your package has been held.

Pay customs charges now.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,kyc_scam,kyc_scam,HIGH,Complete KYC Today,"
Dear Customer,

Your KYC has expired.

Complete verification now.

https://account-safe.co

Ignoring this notice will freeze
your account.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹8 LPA.

Registration Fee:

₹25,000

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Payment Confirmation,"
Dear Customer,

Your UPI payment via Amazon Pay of
₹999 has been completed.

Thank you.

Freecharge
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,SAFE
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹18 LPA.

Registration Fee:

₹10,000

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,aadhaar_scam,aadhaar_scam,HIGH,Aadhaar Suspension Notice,"
Dear Citizen,

Your Aadhaar has been temporarily suspended.

Verify immediately.

https://reward-center.xyz

UIDAI Team
",1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Wipro,"
Congratulations.

You have been shortlisted.

Deposit ₹5,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,income_tax_scam,income_tax_scam,HIGH,Income Tax Refund Approved,"
Congratulations.

Your refund of ₹10,000 is ready.

Claim immediately.

https://upi-security-alert.in
",1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://sbi.co.in

Thank you.

Yes Bank
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,banking_phishing,phishing,HIGH,URGENT: Union Bank of India Account Suspended,"
Dear Customer,

Your AU Small Finance Bank account has been
temporarily suspended due to unusual activity.

Verify immediately:

https://wallet-verify.net

Failure to verify within 24 hours will
permanently block your account.
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,60,LOW
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹10,000 is waiting.

Complete verification.

https://upi-security-alert.in
",1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at HCL,"
Congratulations.

You have been shortlisted.

Deposit ₹999 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹25 LPA.

Registration Fee:

₹999

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,income_tax_scam,income_tax_scam,HIGH,Income Tax Refund Approved,"
Congratulations.

Your refund of ₹1,500 is ready.

Claim immediately.

https://kyc-update.live
",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://hdfcbank.com

Thank you.

ICICI Bank
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹12 LPA.

Registration Fee:

₹1,500

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Welcome to Bank of Baroda,"
Dear Customer,

Welcome to AU Small Finance Bank.

Your account has been successfully activated.

You can now access Internet Banking and Mobile Banking services.

Thank you for choosing IndusInd Bank.

Regards,
Customer Care
ICICI Bank
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Infosys,"
Congratulations.

You have been shortlisted.

Deposit ₹10,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹25,000 has been processed successfully.

Reference Bank:
AU Small Finance Bank

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,credential_theft,credential_theft,CRITICAL,Password Expiring Today,"
Your banking password expires today.

Reset Password:

https://upi-security-alert.in

Failure to reset will lock your account.
",1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Customer Verification Pending,"
Dear User,

Your customer verification is incomplete.

Complete verification immediately:

https://verify-bank-now.com

Your account will otherwise be frozen.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Net Banking Disabled,"
Dear Customer,

Net Banking has been disabled.

Restore access immediately.

https://verify-bank-now.com
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹1,500.

Claim reward immediately.

https://reward-center.xyz
",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Transaction Successful,"
Dear Customer,

Your payment of ₹999 has been processed successfully.

Reference Bank:
Bank of Baroda

No action is required.

Thank you.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,SAFE
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Amazon India,"
Congratulations.

You have been shortlisted.

Deposit ₹5,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,banking_phishing,phishing,HIGH,Customer Verification Pending,"
Dear User,

Your customer verification is incomplete.

Complete verification immediately:

https://secure-login-now.in

Your account will otherwise be frozen.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://digilocker.gov.in

Thank you.

Axis Bank
",1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,income_tax_scam,income_tax_scam,HIGH,Income Tax Refund Approved,"
Congratulations.

Your refund of ₹999 is ready.

Claim immediately.

https://wallet-verify.net
",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,LOW
email,banking_phishing,phishing,HIGH,Net Banking Disabled,"
Dear Customer,

Net Banking has been disabled.

Restore access immediately.

https://wallet-verify.net
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,electricity_bill_scam,electricity_bill_scam,HIGH,Final Payment Reminder,"
Immediate action required.

Failure to pay today will disconnect
your electricity connection.

https://account-safe.co
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,60,LOW
email,banking_phishing,phishing,HIGH,Immediate Verification Required,"
Security Alert.

We detected suspicious login attempts.

Verify your account:

https://secure-login-now.in

Failure may result in permanent suspension.
",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹25,000/month.

Registration Fee:

₹25,000

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
email,legitimate,legitimate,SAFE,Monthly Account Statement,"
Dear Customer,

Your monthly account statement is ready.

Please login using the official portal:

https://axisbank.com

Thank you.

Union Bank of India
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,75,LOW
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Reliance Jio,"
Congratulations.

You have been shortlisted.

Deposit ₹10,000 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,employment_scam,employment_scam,HIGH,Immediate Hiring at Microsoft India,"
Congratulations.

You have been shortlisted.

Deposit ₹1,500 as registration fee.

Interview tomorrow.
",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,85,SAFE
email,banking_phishing,phishing,HIGH,Immediate Verification Required,"
Security Alert.

We detected suspicious login attempts.

Verify your account:

https://reward-center.xyz

Failure may result in permanent suspension.
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,reward_scam,reward_scam,HIGH,Congratulations! Reward Won,"
You have won a cashback of
₹5,000.

Claim reward immediately.

https://account-safe.co
",1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,digilocker_scam,digilocker_scam,HIGH,DigiLocker Verification Required,"
Dear User,

Your DigiLocker account needs verification.

Complete verification now.

https://verify-bank-now.com
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Update Aadhaar Information,"
Dear User,

Update your Aadhaar details immediately.

https://account-safe.co

Failure may deactivate your Aadhaar.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,60,LOW
email,aadhaar_scam,aadhaar_scam,HIGH,Update Aadhaar Information,"
Dear User,

Update your Aadhaar details immediately.

https://verify-bank-now.com

Failure may deactivate your Aadhaar.
",1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,60,LOW
email,government_scam,government_scam,HIGH,NPCI Verification Required,"
NPCI requires immediate verification.

Verify here:

https://reward-center.xyz
",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45,MEDIUM
email,refund_scam,refund_scam,HIGH,Refund Initiated,"
Refund of ₹50,000 is waiting.

Complete verification.

https://secure-login-now.in
",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,75,LOW
email,electricity_bill_scam,electricity_bill_scam,HIGH,Final Payment Reminder,"
Immediate action required.

Failure to pay today will disconnect
your electricity connection.

https://kyc-update.live
",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,75,LOW
email,employment_scam,employment_scam,HIGH,Work From Home Opportunity,"
Earn up to ₹40,000/month.

Registration Fee:

₹499

Limited vacancies.
",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,85,SAFE
